,ret,vola,sharpe,xesc,xspx,phau,csbgu7,csbgu3,ibtm,em13,em35,em57,em710,em1015,em15
319,0.03735113378351169,0.03566853013313127,0.7668141547023313,,,,0.05501338852662679,0.13766093113360783,0.09313991283657133,,,0.7141857675031941,,,
312,0.046349937073730405,0.04289739037850796,0.8473694262749861,,,,0.14016942816664563,0.08219324883741007,0.06790334134071523,,,,0.709733981655229,,
517,0.052236838836700036,0.05113639173719795,0.8259643944720458,,,,0.14774204009788902,0.1004717226792971,0.0673389319308603,,,,,0.6844473052919536,
728,0.06737406907464052,0.07040581019788152,0.8149053169530444,,,,0.22764063852831762,0.07345957663117735,0.049048928793838834,,,,,,0.6498508560466661
464,0.025357350397158095,0.025186365485712507,0.6097485723325136,,,,0.14084716150255383,0.03612114673020505,,0.027618011010426914,0.7954136807568142,,,,
238,0.03521081708864893,0.031950468077516614,0.7890593974236532,,,,0.1662622406933129,0.006981354613512696,,0.0945701498357998,,0.7321862548573745,,,
132,0.044704198821295116,0.04063211193162058,0.8541076791602293,,,,0.16504279485742104,0.04939806417388978,,0.052404566414295785,,,0.7331545745543934,,
68,0.05191732632769011,0.05076645527510266,0.8256894459252817,,,,0.2780568555640598,0.02503543352337163,,0.03965868063437146,,,,0.6572490302781971,
449,0.06631192403914786,0.06877640542806458,0.8187680598987727,,,,0.29235269966827526,0.03077999350646869,,0.0380481173471244,,,,,0.6388191894781317
475,0.03756108486890057,0.034003428529620856,0.8105384092339902,,,,0.17448538583323908,0.014856585492783162,,,0.025138247873221328,0.7855197808007564,,,
717,0.047531965039101065,0.04454605147538301,0.842543026733625,,,,0.2818922077042112,0.044236037595622744,,,0.0021167615077072087,,0.6717549931924588,,
801,0.050828951973651976,0.04918749198131082,0.8300677739203548,,,,0.2031801072655138,0.08604025380164676,,,0.06072190125652777,,,0.6500577376763118,
67,0.052998859146178044,0.051914589176330156,0.8282615701750148,,,,0.1920625985718767,0.10041799843414523,,,0.27638346859530377,,,,0.43113593439867426
111,0.043467212749267195,0.038150764452328394,0.8772357049643508,,,,0.13928473649731993,0.06955379569240326,,,,0.2577122076254387,0.5334492601848381,,
666,0.04256722289043008,0.03792799162460932,0.8586593039980281,,,,0.15334985077150484,0.059058196813242335,,,,0.5435486158742586,,0.2440433365409943,
126,0.05077002263231595,0.045947661829585144,0.8873144140288901,,,,0.16220229636904096,0.04078465586528372,,,,0.4917945293246284,,,0.3052185184410469
691,0.048901286566342426,0.0443684241705518,0.8767786391692941,,,,0.22448303138828996,0.0441765933329982,,,,,0.5318744462315503,0.19946592904716162,
794,0.0542461694303861,0.04919971214410097,0.8993176484609007,,,,0.1866664220454874,0.08026158328791298,,,,,0.4896848861483192,,0.24338710851828044
333,0.060465202333755394,0.057495727695153,0.8777209082616708,,,,0.19691870063252712,0.08189760389863425,,,,,,0.38955420080533393,0.3316294946635047
708,0.03427465757517565,0.04133961282607899,0.5872008931796778,,,,0.3955854971149429,,0.009190274191943163,0.0003263746169289464,0.594897854076185,,,,
836,0.03244442406735544,0.0295416340773094,0.759755672574482,,,,0.11308217715895484,,0.04708996729690804,0.1877795973010628,,0.6520482582430743,,,
412,0.04141120058542619,0.03789193340642755,0.8289680087978292,,,,0.16513381271874467,,0.031290053924808506,0.15278554920315646,,,0.6507905841532904,,
211,0.05039722752839995,0.04907376677423791,0.8231939421778226,,,,0.260097146658903,,0.01617122063013471,0.08557200070952566,,,,0.6381596320014367,
208,0.061769504404576285,0.06455012343596297,0.802004731345468,,,,0.22243992463888906,,0.04806501859745758,0.12584065106334494,,,,,0.6036544057003084
876,0.03699325652223949,0.033622412249083126,0.8028352136743426,,,,0.1301694269284452,,0.0547073857279817,,0.06372430237571121,0.7513988849678619,,,
468,0.04666909349030481,0.042857824900856656,0.8555985651425781,,,,0.21099413887478624,,0.0352103011822672,,0.03680626351052611,,0.7169892964324205,,
418,0.053290206939957646,0.05202635597912807,0.8320822422643787,,,,0.30384770351114365,,0.018893989897362146,,0.03172213743434849,,,0.6455361691571456,
101,0.051393396476649034,0.049936206200450625,0.8289255357223252,,,,0.22057596195330742,,0.004503207833179269,,0.36291356727109847,,,,0.41200726294241474
114,0.04332941179765269,0.03792322881319381,0.8788653508863968,,,,0.1987910441917785,,0.003609625727232403,,,0.37765090122546374,0.4199484288555253,,
859,0.04602691723046769,0.04191481466702234,0.8595270554497495,,,,0.17503417908050703,,0.0034008848066420854,,,0.4270617595742751,,0.3945031765385758,
101,0.04908712358000286,0.043912097577905554,0.8901219876972949,,,,0.20223997624847453,,0.006636479725616031,,,0.5475245119692715,,,0.2435990320566379
283,0.050179678828330576,0.045825541471028484,0.8767965972367768,,,,0.19765668779807818,,0.021686653516190743,,,,0.47190263668898746,0.30875402199674357,
236,0.05617556819961303,0.05140597581515805,0.8982529261899015,,,,0.20994531751679607,,0.0016293525704151716,,,,0.5129533629869952,,0.2754719669257937
217,0.06092864672053426,0.058118578638251865,0.8762885795526766,,,,0.28158820967833714,,0.013499520969558193,,,,,0.4140892658445085,0.2908230035075962
889,0.03481122344369732,0.031286540335964064,0.7930318653730041,,,,0.1778837683574442,,,0.041320493743653985,0.16462463412705344,0.6161711037718484,,,
124,0.03955275113707811,0.03564184874782187,0.8291587607077796,,,,0.17404742316774968,,,0.08195626213895844,0.18327907351203132,,0.5607172411812605,,
392,0.04755819044253841,0.04594821868643192,0.817402535207072,,,,0.28208136441027665,,,0.06242459167473537,0.11975083548321572,,,0.5357432084317724,
22,0.05002755939636451,0.048322747933777804,0.8283378141329806,,,,0.2355202999514881,,,0.010388020302521438,0.3710572886316882,,,,0.3830343911143022
347,0.04228413510610089,0.03679633614116667,0.8773736325879017,,,,0.16499049033701596,,,0.002651670533592299,,0.4357985814752861,0.39655925765410566,,
420,0.04428682070441091,0.03969181261543569,0.8638260246919829,,,,0.1936885226306197,,,9.773617435268733e-05,,0.5166368913240581,,0.28957684987096954,
612,0.051276472352525054,0.046580904712740206,0.8861243165428611,,,,0.17201958980148296,,,0.0069690991533727,,0.5050090461255193,,,0.316002264919625
47,0.04958646068909766,0.045380717618365145,0.8723189664386751,,,,0.28112236589726886,,,0.010473035861780914,,,0.5082406477505068,0.20016395049044336,
851,0.054650278048950444,0.04956956251304348,0.9007599782064124,,,,0.23246969662187028,,,0.0006712630963446303,,,0.5460128160635069,,0.22084622421827815
661,0.06027138928042883,0.05724475210574844,0.8781833693254939,,,,0.28905900301634413,,,0.0046227963758664,,,,0.4405746635176056,0.2657435370901839
611,0.04280075429094489,0.037362675245559474,0.8779016511897989,,,,0.17268216318838,,,,0.01754252396144151,0.36413370745371165,0.44564160539646674,,
346,0.04755130131352257,0.043618960749141525,0.8608939935429715,,,,0.24702032898974874,,,,0.002623058159562739,0.34792031038389415,,0.4024363024667944,
743,0.04777534349081043,0.042491928035367554,0.8890004581427479,,,,0.1632423362475507,,,,0.03956222758621206,0.5511511023823693,,,0.24604433378386795
111,0.05029375416877693,0.04575710772856074,0.8806009857049228,,,,0.22982764972009492,,,,0.0008871171045810412,,0.4781027892597821,0.29118244391554193,
315,0.050076561502088626,0.0448753669123595,0.8930637064284549,,,,0.20547213468353168,,,,0.05457635169593472,,0.6147193740136114,,0.12523213960692203
949,0.06180284119363326,0.059127115030973135,0.8761266496174702,,,,0.28633617945035145,,,,0.011463363238676834,,,0.36036700689843076,0.3418334504125409
763,0.046050477623303485,0.040592227958836755,0.8881128096703903,,,,0.19628338071400947,,,,,0.27234217102852903,0.3504446826412795,0.18092976561618213,
877,0.04864242740311535,0.042383847146649896,0.9117253388870274,,,,0.18374765592004197,,,,,0.3226735562593691,0.33823450028628604,,0.15534428753430282
25,0.050516055600635004,0.04501683133673958,0.9000201568511695,,,,0.18377664241574182,,,,,0.43099055825437205,,0.18299136615431033,0.20224143317557589
336,0.054111843964774475,0.048729704661846035,0.9052352003953922,,,,0.22684180694041586,,,,,,0.4860032760279538,0.11509174121274363,0.17206317581888664
783,0.02583523771457746,0.02880110155204793,0.549813613412001,,,,,0.09351383843387592,0.1493126594484388,0.022038422244093817,0.7351350798735915,,,,
702,0.035717992484537095,0.03372564013601616,0.7625649915262077,,,,,0.1775436403255461,0.04213523502230023,0.005421454029071289,,0.7748996706230824,,,
966,0.04380608597607974,0.041727359738702646,0.8101659483795274,,,,,0.07116828188829606,0.07899771410916083,0.042340355919234754,,,0.8074936480833084,,
663,0.04909684967884287,0.05006205146738375,0.7809677896303372,,,,,0.22315951291175867,0.11579460828682873,0.022537571093092762,,,,0.6385083077083198,
248,0.06416220609333755,0.06873438518967805,0.7879928793117534,,,,,0.25051258521940334,0.030905524895541506,0.03477389628594125,,,,,0.6838079935991138
259,0.03531650226613772,0.03307767184285043,0.7653653009926015,,,,,0.053876148889226164,0.046122144158649486,,0.006378745025468767,0.8936229619266556,,,
162,0.04430804777011067,0.04195357080403148,0.8177622813172765,,,,,0.18563140589985025,0.05946355208107591,,0.010383178428011782,,0.7445218635910621,,
428,0.047383429411629596,0.04755644866363463,0.786085388251791,,,,,0.17062924970523013,0.10607000317910902,,0.10754674707702065,,,0.6157540000386401,
767,0.047822482644054004,0.04763618877598504,0.7939863287955049,,,,,0.1657065797871502,0.04021300410593158,,0.3831445345121292,,,,0.410935881594789
72,0.04106971157630678,0.03694543088495466,0.8409622200118755,,,,,0.12670850781993026,0.05695865715508,,,0.34962751357521815,0.4667053214497716,,
94,0.04349327244434199,0.04068343301256461,0.823265638226695,,,,,0.12351077869068981,0.07982172482032741,,,0.4259013846103908,,0.370766111878592,
796,0.046915196869787144,0.04281778759186936,0.8621462935370566,,,,,0.15220070475401606,0.0014668075061338665,,,0.5720755121566928,,,0.27425697558315726
754,0.045954522201841375,0.042938616557154335,0.8373470103300454,,,,,0.17271298091825366,0.05184361600289494,,,,0.6262761914919722,0.1491672115868792,
41,0.05531561601788997,0.052582486715191994,0.861800550881849,,,,,0.11676813418457652,0.008786980533150801,,,,0.5450172577336801,,0.3294276275485925
616,0.05961558471813716,0.05877963203370454,0.8440948505714927,,,,,0.18910680685171008,0.02702254794249769,,,,,0.41742465339141094,0.3664459918143813
767,0.032931589202338477,0.03091079045786338,0.7418635648802996,,,,,0.0740732718170585,,0.0008899087095201025,0.13845314324503571,0.7865836762283855,,,
697,0.04263369306533046,0.04033484662793106,0.8090694720215519,,,,,0.13934361813322368,,0.004856517125288064,0.07938247123295919,,0.7764173935085289,,
51,0.04334484297925073,0.04376918109215602,0.7618338325554492,,,,,0.2295785882124302,,0.011757694537798385,0.20600766577212618,,,0.5526560514776453,
595,0.050902400543248814,0.051527452627921765,0.7937982271043721,,,,,0.2285408251267022,,0.008525260038281132,0.2972251734539883,,,,0.4657087413810284
462,0.040066816025292634,0.03610932726586835,0.8326606531302707,,,,,0.14262613714907668,,0.014925615344907906,,0.37274157977527267,0.46970666773074277,,
892,0.04124327222277914,0.038410600554141534,0.8134023361269836,,,,,0.15280625803535008,,0.009782164684201046,,0.5230135487601812,,0.3143980285202676,
8,0.04812371502942969,0.044347100161947005,0.859666469514563,,,,,0.1484806240411318,,0.006691563018473737,,0.5371594280430046,,,0.3076683848973898
865,0.04716247691740219,0.04473347246104914,0.8307532340522131,,,,,0.2085588313248629,,0.0014381334012349841,,,0.4597896348321393,0.3302134004417629,
345,0.050598955801333695,0.04686322258887372,0.866328723432108,,,,,0.18462775365137987,,0.01217483788776048,,,0.5939577518626171,,0.2092396565982425
596,0.06072229630533395,0.0604337219457663,0.8393045252260407,,,,,0.16401996882796488,,0.004995809988927573,,,,0.43188578009480366,0.3990984410883038
444,0.040414553553307246,0.036460009136399796,0.8341894111853889,,,,,0.13588192091800785,,,0.014323582538372558,0.36399022702360884,0.4858042695200107,,
947,0.04231581834632751,0.039695356588154186,0.8140956808024024,,,,,0.1803772908012558,,,0.0024183438894148004,0.4659882744531986,,0.3512160908561308,
364,0.04769975609083602,0.04387519564164683,0.8592498686216908,,,,,0.1458922765252942,,,0.024053241657594576,0.5282804610189069,,,0.30177402079820437
470,0.04707605103679769,0.04447405327918827,0.8336557678710051,,,,,0.15444987802800175,,,0.00039799067677111216,,0.5742279136805325,0.2709242176146946,
833,0.05025565294372266,0.04645768208550418,0.8665015372405613,,,,,0.17892284978585765,,,0.008593224831778754,,0.6232728720234701,,0.18921105335889346
103,0.05721166076853376,0.056175111707269396,0.8404373277360887,,,,,0.1759004254102408,,,0.058758627016925254,,,0.4349061321876596,0.3304348153851744
85,0.04243395748379012,0.03846124686118538,0.843289288068351,,,,,0.1580369363927714,,,,0.3196989906898883,0.3710695368022396,0.1511945361151009,
107,0.04840299170466526,0.043618188857969246,0.8804352658867645,,,,,0.1540712228564574,,,,0.30025246715276177,0.32075662910385755,,0.22491968088692335
458,0.047632375027021875,0.04335915112896715,0.8679223196756876,,,,,0.1485695535517353,,,,0.4753830276751831,,0.15835010919994866,0.21769730957313282
454,0.05261781062279383,0.0488450328934043,0.8725106341068438,,,,,0.17535550622838303,,,,,0.47728359500114886,0.12535169455225345,0.22200920421821463
207,0.036596880482998806,0.03060282740151737,0.869098797115722,,,,,,0.013656226781286345,0.031865448616041465,0.3743695084674047,0.5801088161352674,,,
745,0.03921352587902448,0.03375195117751655,0.865535913031443,,,,,,0.017005753425653088,0.02857539910009165,0.49522533130462437,,0.4591935161696309,,
349,0.03282415411702545,0.030247105926161946,0.7545896844723884,,,,,,0.03254867575251838,0.22621838900167657,0.48353949418008846,,,0.2576934410657166,
6,0.0411276973900578,0.03874468953076726,0.803405518718616,,,,,,0.05979279129039194,0.050340385276602485,0.6167025899449108,,,,0.27316423348809465
144,0.04556270510235534,0.03965333993125335,0.8968400937729355,,,,,,0.016734027787492337,0.016555315797666396,,0.521820985733936,0.44488967068090535,,
122,0.04038575485537151,0.03491878787047481,0.8701835518484261,,,,,,0.021935761181466756,0.16514482367854824,,0.6444207642123645,,0.1684986509276205,
484,0.04550751175089453,0.041000211361278224,0.8660324074433635,,,,,,0.032608373722717944,0.08976840234177508,,0.6717322059920144,,,0.20589101794349252
934,0.04419084499670017,0.04022956322517384,0.8498935174942461,,,,,,0.03302103587524664,0.21183177175545484,,,0.6176868457568138,0.13746034661248477,
86,0.049721919681006664,0.04651679939974683,0.8539263275543169,,,,,,0.010214172486128785,0.1539257671893581,,,0.6404826927582478,,0.19537736756626536
902,0.050441998378823974,0.051275265671232126,0.7887233317937515,,,,,,0.04376779425181156,0.23891908269895823,,,,0.4791713314607905,0.2381417915884398
829,0.04229248119881771,0.03580465103514757,0.9019074412181215,,,,,,0.005969083125097885,,0.19452584064273903,0.4998266123354441,0.2996784638967189,,
519,0.03930375751180394,0.033494676478108554,0.8748780580387538,,,,,,0.03719310870301554,,0.28060808951753546,0.6278949161781694,,0.05430388560127959,
151,0.0448448917018973,0.03974767758722249,0.8766522679327241,,,,,,0.019622776142593067,,0.10619916819437435,0.7165911544850014,,,0.15758690117803115
826,0.04188523711837388,0.036824039487398444,0.8658810266941335,,,,,,0.004454968583307661,,0.4283638145184166,,0.5418470040754433,0.025334212822832373,
983,0.044672139813842916,0.039749913903021815,0.8722569789316478,,,,,,0.008182667445607252,,0.3963202571041454,,0.4725554638567437,,0.12294161159350364
103,0.041467817627776474,0.038022373164386454,0.8276131921521067,,,,,,0.02802404973121188,,0.6148648682045771,,,0.2152946672505668,0.14181641481364415
667,0.04619596223603572,0.04024561386875336,0.8993765719185168,,,,,,0.007659167612836228,,,0.5600313065001677,0.3784188162494846,0.053890709637511386,
189,0.0488236492779137,0.043455415465767186,0.89341337234476,,,,,,0.021759961392095937,,,0.4968678345946568,0.3440391229296932,,0.1373330810835541
161,0.04677289404915683,0.041992992337213604,0.8756912047101059,,,,,,0.0257045475380203,,,0.7523328237930538,,0.08846470682309421,0.13349792184583176
531,0.05386521936144019,0.05124554541888161,0.8559811199760962,,,,,,0.06858522150512131,,,,0.7076243204139363,0.08001148724312578,0.14377897083781654
421,0.04305621271233963,0.03671096644558502,0.9004451779099124,,,,,,,0.006438989188520607,0.17363357715053743,0.4464055201850202,0.3735219134759219,,
384,0.03992292702652277,0.03409488233719814,0.8776369054623868,,,,,,,0.005281496580541149,0.2844543152484962,0.6066919810169809,,0.1035722071539817,
382,0.042675217939646196,0.037236058780088684,0.8775154785478715,,,,,,,0.019631486344530158,0.2739699564766071,0.5359947898106294,,,0.17040376736823326
103,0.041896507145559245,0.036838237186560596,0.865853243303287,,,,,,,0.01868652147478369,0.4122694943648301,,0.5004379775556678,0.0686060066047184,
365,0.043751643325895644,0.038809944666142945,0.8696648144242249,,,,,,,0.05540138300362591,0.37427393721399393,,0.42801436353685113,,0.14231031624552906
758,0.04040536802495805,0.03679987732358872,0.8262355811025545,,,,,,,0.060156045750012224,0.6024507581156099,,,0.15830166563643067,0.1790915304979472
113,0.044179750294295723,0.03808742215663316,0.8974025638630181,,,,,,,0.0670916536966982,,0.5334409522564759,0.3576845555761989,0.041782838470626936,
497,0.047520709607776525,0.042099050205701836,0.8912483636672347,,,,,,,0.04906798364122023,,0.45511452658604484,0.36660296041293583,,0.12921452935979907
871,0.04824903404172159,0.044002628829332036,0.8692442942460038,,,,,,,0.015157757785973254,,0.6358341223306724,,0.2227818084028352,0.12622631148051922
361,0.05412256856865652,0.05146146904099645,0.8573903814037364,,,,,,,0.0349112388348997,,,0.6701083532487793,0.12517260413803766,0.16980780377828336
675,0.042352103438717606,0.03588777631107805,0.9014797450331569,,,,,,,,0.2216549232489657,0.4602554480095499,0.2796060343284613,0.0384835944130231,
860,0.045284591307836776,0.03942322167600279,0.89502049319614,,,,,,,,0.1808082482042115,0.4409916310697627,0.25293036063403956,,0.1252697600919861
608,0.04441137704036791,0.03913135876651735,0.8793810929410384,,,,,,,,0.20037674792703727,0.6033825040734156,,0.030297228749947468,0.1659435192495997
235,0.04366097176470863,0.038653889923603905,0.8708301242445883,,,,,,,,0.4631523983376481,,0.3743755948018241,0.030749104826480737,0.13172290203404716
574,0.048939633904306265,0.043639186601847915,0.8923088842049441,,,,,,,,,0.5536012265865659,0.2588756393686941,0.04025497588590262,0.14726815815883745
