dateTime,em15,ibtm,iusa,smea,phau,one,two,three,minvar,maxSharpe
2013-04-17,1.2064334539605952,1.1021276595744682,1.339643967222379,1.2545524990313834,1.0574888074888076,1.1965131626640928,1.2306953728674965,1.2568961076679732,1.1727117580439186,1.2603951262955273
2013-04-18,1.2106151990349818,1.1006382978723404,1.335122916077988,1.2559085625726463,1.061050061050061,1.1966258310038316,1.2310719829406604,1.257677557301905,1.1745455685490025,1.2610514931812387
2013-04-19,1.21005227181343,1.0975886524822693,1.338231138739757,1.261139093374661,1.0632885632885634,1.1974899528591068,1.2328005634179715,1.2585743928294488,1.1748717859138946,1.261975696233758
2013-04-22,1.2131081624447124,1.1043971631205673,1.343317321277197,1.2640449438202248,1.0846560846560847,1.2038788429102054,1.2386419586582829,1.2626052136114951,1.180779368004691,1.26585402905749
2013-04-23,1.2313630880579012,1.1056028368794326,1.3670528397852502,1.2936846183649748,1.077940577940578,1.2178950180995127,1.2566160435079414,1.282747866130394,1.1942696332990252,1.286329064410911
2013-04-24,1.2320064334539607,1.0975177304964538,1.36959593105397,1.3045331266950795,1.0882173382173381,1.2193041512112721,1.2599608415627743,1.2842284465655982,1.1956862746458952,1.2877419696697021
2013-04-25,1.2287897064736633,1.0945390070921988,1.3769426391636055,1.3149941882991087,1.1116198616198616,1.2236689950769213,1.2653344282222083,1.285397651774203,1.1983019936870793,1.2888043390542245
2013-04-26,1.2320064334539607,1.0975886524822693,1.3690307996609212,1.3097636574970941,1.126984126984127,1.2241351865654888,1.264721179380523,1.284395713209977,1.2007250529075268,1.2875130430308719
2013-04-29,1.2391636509851227,1.0921985815602837,1.3687482339643966,1.3182874854707478,1.1163003663003663,1.2245294851821753,1.2668809573650703,1.2884730055001918,1.2028170995254446,1.2916565108590625
2013-04-30,1.2424607961399277,1.0863120567375886,1.362531788640859,1.315962805114297,1.1064306064306064,1.220727755643354,1.2639646027739149,1.2879281813181978,1.2008744142200147,1.2910998366752078
2013-05-02,1.2533976678729395,1.0989361702127658,1.3803334275218988,1.3244866330879506,1.1166056166056166,1.2329849584209494,1.27657083391788,1.3015346936233605,1.211668926176532,1.3048175273272902
2013-05-03,1.2464817048652996,1.0855319148936171,1.3896580955072053,1.3364974815962805,1.1116198616198616,1.2313490170238284,1.2778566140823553,1.3009718787831888,1.2074190775596352,1.3044804114894055
2013-05-06,1.243988741455569,1.0875177304964538,1.393896580955072,1.3368849283223558,1.1164021164021163,1.2328495809357471,1.2791345670775205,1.3011769326098408,1.2075974552525899,1.3047142616674223
2013-05-07,1.2439083232810617,1.0836170212765956,1.3978525007064142,1.3394033320418444,1.099002849002849,1.2312182224891275,1.2786709006325558,1.3024974977341668,1.2053062884913974,1.306268906216228
2013-05-08,1.244712505026136,1.077872340425532,1.3947442780446453,1.3506392870980242,1.1064306064306064,1.2320239768044814,1.280395187026453,1.3018420775173993,1.2072688874761186,1.3054882289327292
2013-05-09,1.2431845597104947,1.0853900709219857,1.4040689460299518,1.351026733824099,1.113044363044363,1.236577505493941,1.2842248418835884,1.3046280684084215,1.209594466891455,1.3083565219363007
2013-05-10,1.2323281061519904,1.0898581560283687,1.4198926250353208,1.3547074777218135,1.092796092796093,1.237622697869945,1.2848731397830022,1.3040829483829302,1.2055790735868497,1.3083078082176316
2013-05-13,1.226216324889425,1.0864539007092198,1.4181972308561739,1.3521890740023248,1.0977818477818477,1.2350348809405354,1.2821854563732513,1.2998045334453812,1.2021673209325463,1.303985042152623
2013-05-14,1.2217129071170083,1.0857446808510638,1.432325515682396,1.3580007748934522,1.0979853479853479,1.2379297785924253,1.286184684702153,1.3026145488661929,1.201593307980799,1.3070290604350006
2013-05-15,1.2188178528347406,1.0934042553191488,1.4529528115286805,1.37020534676482,1.077024827024827,1.2441189615238755,1.2926151768963878,1.3087125564672781,1.2034374405372184,1.3136625735240641
2013-05-16,1.2279855247285887,1.0959574468085107,1.4518225487425827,1.3692367299496322,1.0667480667480669,1.2452710014015207,1.2940603193869356,1.3136695895142412,1.2064516803406413,1.3186586994691796
2013-05-17,1.2344993968636913,1.0995744680851063,1.460299519638316,1.3731111972103835,1.0534188034188035,1.2487962435098905,1.2983612415430699,1.320750638811346,1.209569154794175,1.3259677948151865
2013-05-20,1.230398069963812,1.0919148936170213,1.465385702175756,1.3796977915536615,1.051282051282051,1.2477989859519576,1.29899438444251,1.3202520863396525,1.2070899848394063,1.3255881964913125
2013-05-21,1.2239646160032167,1.0894326241134753,1.457191296976547,1.3765982177450602,1.0562678062678064,1.2440073940057879,1.2942364604810694,1.3132460534854615,1.203687687242754,1.3184414063877274
2013-05-22,1.2264575794129473,1.0904964539007092,1.4718847131958182,1.383184812088338,1.061965811965812,1.2496509383062147,1.3013858767869495,1.3205292439137954,1.207024261911075,1.3258765986105279
